label4,realdata,WT1,WT2,WT3,KO1,KO2,KO3,realcv,cvKO,cvWT,Max CV,Min CV,1/Max CV,1/Min CV
MSTRG.1581.1,0.010441091,1974.950851,2062.576403,2067.291555,2179.042567,2021.707335,1948.411045,0.05749078,0.025556163,0.05749078,0.05749078,0.025556163,17.39409358,39.12950397
MSTRG.1584.1,-0.404822517,71.27392917,38.21355077,62.70750117,47.68145661,27.99881218,54.38363012,0.316327253,0.298923846,0.316327253,0.316327253,0.298923846,3.161283104,3.345333651
MSTRG.1586.1,0.017447372,179.0135895,182.4697049,272.417833,237.4536539,171.8547782,232.305383,0.250626493,0.250626493,0.170561887,0.250626493,0.170561887,3.990001164,5.862974543
MSTRG.1592.1,0.035156328,479.8558719,491.0441274,662.0267337,555.0121549,530.0464788,588.1488887,0.187577295,0.187577295,0.052259161,0.187577295,0.052259161,5.331135627,19.13540104
MSTRG.1605.1,0.118434574,109.3971936,79.29311784,71.95942758,73.42944317,123.5809641,85.93956365,0.27677114,0.228346194,0.27677114,0.27677114,0.228346194,3.613093479,4.379315379
MSTRG.1609.1,-2.178806041,9.945199418,40.12422831,25.69979556,0.953629132,7.723810256,8.056834092,0.718590199,0.597646326,0.718590199,0.718590199,0.597646326,1.391613748,1.673230397
MSTRG.161.1,0.122362908,14.91779913,20.06211415,18.50385281,13.35080785,26.06785961,18.79927955,0.328774766,0.147966009,0.328774766,0.328774766,0.147966009,3.041595961,6.75830893
MSTRG.1611.1,-0.051991702,329.0203474,266.5395166,342.3212769,365.2399576,280.9535981,258.4900938,0.186627313,0.129429757,0.186627313,0.186627313,0.129429757,5.358272518,7.726198516
MSTRG.1616.1,0.156750415,334.8217138,272.2715492,432.7845573,293.7177727,449.9119474,415.5983586,0.23340709,0.23340709,0.212433403,0.23340709,0.212433403,4.284359998,4.707357625
MSTRG.1622.1,-0.274467376,19.06163222,29.61550184,38.03569743,13.35080785,32.82619359,25.51330796,0.411679604,0.328913476,0.411679604,0.411679604,0.328913476,2.429073461,3.040313256
MSTRG.1628.1,0.003968068,1624.382572,1483.641109,1660.206793,1644.056624,1599.794199,1537.512506,0.058722167,0.058722167,0.033583778,0.058722167,0.033583778,17.02934432,29.77628032
MSTRG.1632.1,-0.112529282,760.8077555,867.4476024,1125.651046,828.7037158,916.2369916,802.326395,0.20435899,0.20435899,0.070226626,0.20435899,0.070226626,4.893349699,14.23961324
MSTRG.1636.1,0.799023985,91.99309462,349.6539895,65.79147664,261.2943822,290.6083609,331.0016006,0.92743646,0.92743646,0.118925838,0.92743646,0.118925838,1.078240983,8.408601667
MSTRG.1638.1,-0.236339483,208.0204212,199.6658028,226.158201,160.2096942,197.9226378,179.9359614,0.105171543,0.064103658,0.105171543,0.105171543,0.064103658,9.508275483,15.5997338
MSTRG.1646.1,-0.046279743,322.3902145,343.9219569,353.629187,394.8024607,262.6095487,330.3301978,0.200770324,0.047026582,0.200770324,0.200770324,0.047026582,4.980815797,21.26456888
MSTRG.1656.1,-0.272739931,739.2598234,652.4963793,684.6425538,504.4698109,567.7000538,646.5609359,0.124258036,0.063375151,0.124258036,0.124258036,0.063375151,8.047769214,15.77905506
MSTRG.1660.1,-0.215262514,331.5066473,397.420928,445.1204592,325.187534,343.7095564,342.4154489,0.145777013,0.145777013,0.030674145,0.145777013,0.030674145,6.859792097,32.60074518
MSTRG.1662.1,0.084088316,246.1436856,152.8542031,230.2701682,219.3347004,244.2654994,203.4350608,0.237959662,0.237959662,0.09256337,0.237959662,0.09256337,4.202392924,10.80340955
MSTRG.1665.1,0.905368211,26.52053178,18.15143661,15.41987734,24.79435743,43.44643269,44.31258751,0.293922556,0.28875781,0.293922556,0.293922556,0.28875781,3.402256755,3.463109797
MSTRG.1667.1,0.040795753,77.07529549,163.3629295,169.6186507,165.931469,114.8916776,140.9945966,0.378377245,0.378377245,0.181515235,0.378377245,0.181515235,2.642865056,5.509179447
MSTRG.167.1,-0.185323756,170.7259233,148.0775092,174.7586098,95.36291321,179.5785885,159.1224733,0.303578779,0.087419089,0.303578779,0.303578779,0.087419089,3.294037886,11.43914918
MSTRG.1671.1,0.634993675,111.0547268,73.56108523,57.56754206,161.1633233,114.8916776,100.0390233,0.340085418,0.340085418,0.254294779,0.340085418,0.254294779,2.940437742,3.932444088
MSTRG.1677.1,0.163946246,32.32189811,60.18634246,39.06368926,37.19153615,59.85952949,50.35521308,0.331474253,0.331474253,0.231668259,0.331474253,0.231668259,3.016825562,4.31651709
MSTRG.1683.1,0.317173808,41.43833091,35.34753446,45.23164019,47.68145661,55.99762436,48.34100455,0.122597747,0.122597747,0.091225924,0.122597747,0.091225924,8.156756734,10.96179638
MSTRG.1685.1,0.393354121,262.719018,187.2463988,221.0182418,269.8770444,316.6762205,294.7458472,0.16903092,0.16903092,0.079706053,0.16903092,0.079706053,5.916077359,12.54609863
MSTRG.169.1,-0.222972213,133.4314255,82.15913415,57.56754206,118.2500124,47.30833782,68.48308978,0.46682103,0.425094392,0.46682103,0.46682103,0.425094392,2.142148568,2.352418708
MSTRG.1694.1,0.235969724,303.3285823,268.4501941,318.677465,353.796408,335.0202699,359.8719228,0.086715045,0.086715045,0.037061819,0.086715045,0.037061819,11.53202427,26.98194592
MSTRG.1701.1,-0.163575892,182.328656,155.7202194,191.206479,142.0907407,176.6821596,153.7512506,0.111734318,0.10467518,0.111734318,0.111734318,0.10467518,8.949801779,9.553363039
MSTRG.1711.1,-0.038909749,42.26709753,40.12422831,22.6158201,42.91331094,18.34404936,40.9555733,0.400782455,0.307991971,0.400782455,0.400782455,0.307991971,2.495119206,3.246837887
MSTRG.1715.1,-0.146605628,643.9516623,525.436323,629.1309954,525.4496518,571.561959,527.722633,0.107710481,0.107710481,0.047992449,0.107710481,0.047992449,9.284147576,20.83661127
MSTRG.1717.1,-0.002142576,479.8558719,491.0441274,464.6523038,459.6492417,446.0500423,527.722633,0.091583887,0.027682841,0.091583887,0.091583887,0.027682841,10.9189513,36.12345956
MSTRG.1719.1,0.086264011,1258.067726,1131.121103,1400.124862,1404.695712,1246.42988,1371.676004,0.106541135,0.106541135,0.062263684,0.106541135,0.062263684,9.386046088,16.06072643
MSTRG.1732.1,0.03560657,43.09586415,22.92813046,63.735493,58.17137706,31.86071731,42.96978183,0.471737436,0.471737436,0.297926735,0.471737436,0.297926735,2.11982328,3.356529919
MSTRG.1736.1,-0.079016461,191.4450888,155.7202194,173.730618,196.4476012,149.6488237,147.0372222,0.169146062,0.102876437,0.169146062,0.169146062,0.102876437,5.912050159,9.720398852
MSTRG.1739.1,-0.299072407,72.9314624,64.00769753,97.65922314,64.84678098,71.44524487,54.38363012,0.222933836,0.222933836,0.135362562,0.222933836,0.135362562,4.485635824,7.387567031
MSTRG.1742.1,0.318160981,22.37669869,30.57084061,41.1196729,57.21774793,31.86071731,28.19891932,0.404256358,0.299661475,0.404256358,0.404256358,0.299661475,2.473677854,3.33709897
MSTRG.1746.1,-0.550675052,78.73282873,91.71252184,119.2470514,57.21774793,64.6869109,75.86852104,0.214243743,0.214243743,0.142386824,0.214243743,0.142386824,4.667580882,7.023121765
MSTRG.1748.1,0.368471134,46.41093062,48.72227723,60.65151753,68.66129751,57.92857692,74.52571535,0.14717353,0.14717353,0.12555058,0.14717353,0.12555058,6.794700101,7.964917399
MSTRG.1750.1,0.250638419,627.37633,736.566191,1088.64334,824.8891993,904.6512763,1188.383029,0.294859414,0.294859414,0.196420721,0.294859414,0.196420721,3.391446747,5.091112566
MSTRG.1752.1,0.012630902,500.5750374,576.0692778,524.2758295,558.8266714,520.391716,535.7794671,0.072349215,0.072349215,0.035933657,0.072349215,0.035933657,13.82185005,27.82906277
MSTRG.1755.1,0.061489812,647.2667288,719.3700932,763.7979241,672.3085381,826.4476974,724.4436655,0.105796919,0.082815181,0.105796919,0.105796919,0.082815181,9.452071127,12.07508079
MSTRG.1760.1,-0.049826832,45.582164,73.56108523,71.95942758,52.44960227,72.41072115,59.75485285,0.246648059,0.246648059,0.164114989,0.246648059,0.164114989,4.054359897,6.093288646
MSTRG.1761.1,-0.103446424,491.4586046,573.2032615,527.359805,463.4637582,508.8060006,509.5947563,0.077209327,0.077209327,0.053464392,0.077209327,0.053464392,12.95180305,18.70403779
MSTRG.1768.1,-0.017393124,482.3421718,449.0092215,448.2044346,383.3589111,496.254809,483.4100455,0.13603672,0.042364214,0.13603672,0.13603672,0.042364214,7.350956433,23.60482844
MSTRG.1779.1,-0.17489348,379.5751111,391.6888954,410.1687372,326.1411632,350.4678904,369.9429654,0.0629084,0.039122347,0.0629084,0.0629084,0.039122347,15.89612834,25.56083846
MSTRG.1785.1,-0.491074375,2468.895756,2366.374131,2403.444881,2284.895401,2642.508584,222.9057432,0.760743973,0.021514055,0.760743973,0.760743973,0.021514055,1.314502692,46.4812427
MSTRG.1798.1,0.329605729,72.9314624,28.66016308,81.21135398,91.54839668,96.5476282,41.62697614,0.463698947,0.463698947,0.396586485,0.463698947,0.396586485,2.156571642,2.521518101
MSTRG.1807.1,0.176417616,1543.163443,1603.058455,1966.548357,1879.603019,1937.710898,1960.496296,0.134437972,0.134437972,0.021658112,0.134437972,0.021658112,7.438374635,46.17207698
MSTRG.1809.1,0.432155726,23079.49278,13800.82386,14149.27945,22481.80679,23045.91885,23323.86329,0.309193404,0.309193404,0.018694822,0.309193404,0.018694822,3.234221644,53.49074665
MSTRG.1810.1,0.088377592,1868.039957,2053.978354,2097.103318,2234.353057,1978.260902,2186.759053,0.063854944,0.060669499,0.063854944,0.063854944,0.060669499,15.66049445,16.48274694
MSTRG.1814.1,-0.009321387,116.0273265,168.1396234,107.9391414,122.0645289,133.2357269,134.2805682,0.24998196,0.24998196,0.052144479,0.24998196,0.052144479,4.000288669,19.17748583
MSTRG.1816.1,0.378768958,51.38353033,38.21355077,37.00770561,47.68145661,75.30715,41.62697614,0.327208237,0.188964739,0.327208237,0.327208237,0.188964739,3.056157782,5.291992608
MSTRG.1821.1,-0.02190752,505.5476371,378.3141526,438.9525082,386.2197985,439.2917083,477.36742,0.144328599,0.144328599,0.105410305,0.144328599,0.105410305,6.928633728,9.486738511
MSTRG.1825.1,-0.021822762,3225.559678,3175.546069,2998.652146,3262.365261,2966.908615,3029.369619,0.050455017,0.038049782,0.050455017,0.050455017,0.038049782,19.81963464,26.28135947
MSTRG.1828.1,0.229249199,107.7396604,66.87371384,97.65922314,145.9052572,108.1333436,65.12607558,0.379909114,0.234572618,0.379909114,0.379909114,0.234572618,2.632208501,4.263072177
MSTRG.1836.1,-0.108961832,425.9860418,370.6714424,473.9042302,326.1411632,436.3952795,415.5983586,0.149172965,0.121978813,0.149172965,0.149172965,0.121978813,6.703627563,8.198145054
MSTRG.1840.1,-0.164117277,626.5475634,515.8829354,555.1155842,612.2299028,488.5309987,414.2555529,0.198037624,0.099156573,0.198037624,0.198037624,0.099156573,5.049545545,10.08506014
MSTRG.1842.1,-0.407546909,285.9244833,371.6267812,354.6571788,216.473813,324.4000308,222.2343404,0.238694852,0.134503259,0.238694852,0.238694852,0.134503259,4.189449383,7.434764096
MSTRG.1848.1,0.03548973,425.9860418,436.5898175,466.7082874,413.8750433,455.7048051,492.8096853,0.086959452,0.047678439,0.086959452,0.086959452,0.047678439,11.49961246,20.97384102
MSTRG.1851.1,-0.110186064,183.9861892,184.3803824,247.7460292,156.3951777,214.3357346,200.0780466,0.178693779,0.178693779,0.158669059,0.178693779,0.158669059,5.596165721,6.30242598
MSTRG.1854.1,-0.044409979,68.78762931,85.02515046,63.735493,82.01210536,92.68572307,36.25575342,0.426314492,0.153397382,0.426314492,0.426314492,0.153397382,2.345686149,6.519016079
MSTRG.1858.1,0.062985308,84.53419506,73.56108523,60.65151753,56.26411879,84.96191282,87.28236933,0.226830224,0.163948676,0.226830224,0.226830224,0.163948676,4.408583569,6.09946982
MSTRG.1862.1,0.513910181,40.60956429,27.70482431,71.95942758,62.93952272,45.37738525,91.98218922,0.486739596,0.486739596,0.352526245,0.486739596,0.352526245,2.054486647,2.836668229
MSTRG.1863.1,0.48734944,1979.923451,231.1919821,1883.281019,1840.504225,1928.056135,1971.238741,0.720194639,0.720194639,0.034814961,0.720194639,0.034814961,1.388513529,28.72328337
MSTRG.1864.1,0.187263194,183.1574226,178.6483498,128.4989778,221.2419586,171.8547782,165.1650989,0.18563533,0.18563533,0.164589629,0.18563533,0.164589629,5.386905597,6.075716956
MSTRG.1873.1,-0.671085381,3.315066473,14.33008154,24.67180374,9.536291321,9.65476282,7.385431251,0.757153119,0.757153119,0.144192162,0.757153119,0.144192162,1.320736816,6.93518973
MSTRG.1877.1,-0.134056693,276.8080505,217.8172394,264.1938984,265.1088987,224.9559737,201.4208523,0.139713641,0.122811808,0.139713641,0.139713641,0.122811808,7.157497229,8.142539546
MSTRG.1879.1,-0.072319588,463.2805396,454.7412541,521.191854,456.7883543,483.7036173,428.3550126,0.075360313,0.075360313,0.060659312,0.075360313,0.060659312,13.26958391,16.48551515
MSTRG.1883.1,-0.071164572,446.7052072,565.5605513,490.3520993,427.2258512,467.2905205,535.7794671,0.120034583,0.120034583,0.115137442,0.120034583,0.115137442,8.330932429,8.685271959
MSTRG.1889.1,-0.166379702,696.1639593,626.7022326,670.2506683,508.2843274,604.3881525,663.3460069,0.132209557,0.052834813,0.132209557,0.132209557,0.052834813,7.563749735,18.92691466
MSTRG.1890.1,0.094710673,237.0272528,278.9589206,299.1456204,257.4798657,273.2297878,339.7298376,0.150463874,0.116621019,0.150463874,0.150463874,0.116621019,6.646113595,8.574783614
MSTRG.1895.1,-0.886492181,20.71916546,46.81159969,55.51155842,14.30443698,26.06785961,26.1847108,0.441463643,0.441463643,0.307657942,0.441463643,0.307657942,2.265192197,3.250363024
MSTRG.1896.1,0.077611155,67269.32887,64992.65181,43107.80909,62620.05696,61316.43319,61125.85745,0.228222205,0.228222205,0.013183616,0.228222205,0.013183616,4.381694579,75.8517266
MSTRG.19.1,-0.196953604,837.883051,846.4301495,808.0015725,699.963783,702.8667333,771.4418643,0.055819951,0.024287275,0.055819951,0.055819951,0.024287275,17.91474148,41.17382384
MSTRG.1900.1,-0.191858515,235.3697196,172.9163172,197.3744299,185.0040516,152.5452526,192.6926154,0.155880772,0.155880772,0.120563223,0.155880772,0.120563223,6.415159388,8.294403371
MSTRG.1906.1,0.336491296,71.27392917,56.36498738,61.67950935,86.78025102,81.10000769,71.16870115,0.11973736,0.11973736,0.099163586,0.11973736,0.099163586,8.351612233,10.08434688
MSTRG.192.1,-1.028430561,3.315066473,18.15143661,4.11196729,7.629033057,2.896428846,2.014208523,0.97878266,0.97878266,0.722373068,0.97878266,0.722373068,1.021677274,1.38432625
MSTRG.1925.1,0.004113964,1331.827955,1493.194496,1687.962573,1522.945724,1555.38229,1447.544525,0.118543387,0.118543387,0.036673806,0.118543387,0.036673806,8.435729976,27.26741812
MSTRG.1931.1,-0.372076926,207.1916546,132.7920889,140.8348797,150.6734029,94.61667564,126.2237341,0.25476156,0.25476156,0.226945122,0.25476156,0.226945122,3.925238957,4.406351603
MSTRG.1934.1,0.155944074,120.9999263,95.53387692,129.5269696,135.4153368,146.7523949,103.3960375,0.174954107,0.153319602,0.174954107,0.174954107,0.153319602,5.71578465,6.522323236
MSTRG.1938.1,-0.443180139,183.1574226,146.1668317,154.1987734,124.9254163,122.6154878,108.0958574,0.120719414,0.120719414,0.07695887,0.120719414,0.07695887,8.283671728,12.99395381
MSTRG.1942.1,0.106770376,80.39036197,75.47176276,44.20364837,79.15121797,85.9273891,50.35521308,0.294311463,0.294311463,0.263020732,0.294311463,0.263020732,3.397760961,3.801981665
MSTRG.1950.1,0.33718843,31.49313149,27.70482431,69.90344393,58.17137706,42.48095641,62.44046422,0.542521432,0.542521432,0.193330736,0.542521432,0.193330736,1.843245152,5.172483294
MSTRG.1963.1,-0.057598305,333.1641805,317.1724714,388.5809089,331.862938,318.6071731,347.7866716,0.108211406,0.108211406,0.043906729,0.108211406,0.043906729,9.241170002,22.77555204
MSTRG.1967.1,-0.168757681,435.1024746,469.0713357,522.2198458,392.8952024,431.5678981,444.4686808,0.09235001,0.09235001,0.063451407,0.09235001,0.063451407,10.82836913,15.76009177
MSTRG.1983.1,-0.196840018,333.1641805,299.0210347,336.153326,251.7580909,298.3321711,294.7458472,0.092028681,0.063912535,0.092028681,0.092028681,0.063912535,10.86617766,15.64638306
MSTRG.1986.1,0.222232123,54.6985968,67.82905261,72.9874194,70.56855578,60.82500577,96.68200911,0.243877435,0.144687848,0.243877435,0.243877435,0.144687848,4.100420364,6.911430469
MSTRG.1987.1,0.717276419,32.32189811,17.19609785,34.95172197,55.31048966,47.30833782,36.25575342,0.340335907,0.340335907,0.206689582,0.340335907,0.206689582,2.938273569,4.83817322
MSTRG.1999.1,-0.141188549,58.84242989,52.5436323,34.95172197,39.09879442,55.99762436,37.5985591,0.253841872,0.253841872,0.230992863,0.253841872,0.230992863,3.939460396,4.329138086
MSTRG.2.1,0.201940374,319.9039146,287.5569695,379.3289825,352.8427789,427.7059929,354.5007001,0.141510516,0.141510516,0.112995252,0.141510516,0.112995252,7.066612631,8.849929376
MSTRG.2005.1,-0.159067729,348.9107463,369.7161037,334.0973423,290.8568853,341.7786038,310.1881126,0.081793555,0.050991085,0.081793555,0.081793555,0.050991085,12.22590216,19.61127112
MSTRG.2008.1,-0.063010348,1292.047158,1292.573355,1445.356502,1284.538441,1275.394169,1297.821692,0.065778303,0.065778303,0.008769793,0.065778303,0.008769793,15.20258137,114.0277766
MSTRG.2009.1,0.051470515,174.8697564,130.8814114,246.7180374,197.4012303,206.6119244,168.5221131,0.317523749,0.317523749,0.104132834,0.317523749,0.104132834,3.149370723,9.603119007
MSTRG.2012.1,-0.039887151,442.5613741,457.6072704,511.9399276,499.7016652,442.1881372,431.7120268,0.07994968,0.077535368,0.07994968,0.07994968,0.077535368,12.50786747,12.89733997
MSTRG.2015.1,-0.149321056,711.910525,597.0867307,797.7216543,685.659346,661.3512532,552.5645382,0.143350592,0.143350592,0.111933048,0.143350592,0.111933048,6.975904224,8.933911961
MSTRG.2018.1,-0.196805467,1690.683901,1640.316667,1920.288724,1477.171526,1551.520385,1552.954771,0.085260376,0.085260376,0.028381939,0.085260376,0.028381939,11.72877768,35.23367432
MSTRG.2020.1,-0.175539885,6597.811047,6401.725092,6831.005661,5664.557045,5958.919613,5935.201115,0.032511583,0.032511583,0.027940704,0.032511583,0.027940704,30.75826839,35.7900783
MSTRG.2022.1,-0.019687471,1362.49232,1407.214007,1274.70986,1352.246109,1329.46084,1307.892734,0.050000888,0.050000888,0.016677967,0.050000888,0.016677967,19.99964492,59.95934583
MSTRG.2024.1,-0.032691719,151.6642911,128.9707338,135.6949206,152.5806611,125.5119167,128.9093455,0.108689176,0.083994116,0.108689176,0.108689176,0.083994116,9.200548199,11.9055959
MSTRG.2028.1,-0.130376055,1291.218391,1184.620074,1338.445353,1138.633184,1272.49774,1073.573143,0.087318262,0.061976863,0.087318262,0.087318262,0.061976863,11.45235805,16.13505344
MSTRG.2029.1,-0.083444971,59338.8611,57037.54587,55365.58358,52605.04381,55873.07792,53612.18826,0.034847542,0.034847542,0.030975682,0.034847542,0.030975682,28.69642869,32.28338967
MSTRG.2030.1,0.489790819,43.09586415,18.15143661,21.58782827,32.42339049,39.58452756,44.31258751,0.489621987,0.489621987,0.154382445,0.489621987,0.154382445,2.04239194,6.477420427
MSTRG.2032.1,0.616307554,30.66436487,37.258212,63.735493,69.61492664,79.16905513,53.04082444,0.398838845,0.398838845,0.196512336,0.398838845,0.196512336,2.507278349,5.088739055
MSTRG.2034.1,-0.043964237,456.6504066,447.098544,525.3038213,391.9415733,477.9107596,516.3087847,0.137823607,0.089561325,0.137823607,0.137823607,0.089561325,7.255651077,11.16553378
